414,EPU,58.41899871826172,24.47279930114746,Pärnu Airport
415,TLL,59.41329956049999,24.832799911499997,Lennart Meri Tallinn Airport
416,TAY,58.3074989319,26.690399169900004,Tartu Airport
417,ENF,68.362602233887,23.424299240112,Enontekio Airport
418,N/A,61.1161003112793,22.201400756835938,Eura Airport
419,KEV,61.856039,24.786686,Halli Airport
420,HEM,60.254600524902344,25.042800903320312,Helsinki Malmi Airport
421,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
422,N/A,61.689701080322266,23.073699951171875,Hameenkyro Airport
423,N/A,59.848899841308594,23.083599090576172,Hanko Airport
424,HYV,60.6543998718,24.8810997009,Hyvinkää Airfield
425,N/A,60.4625015259,23.6525001526,Kiikala Airport
426,N/A,61.24919891357422,28.90369987487793,Immola Airport
427,KTQ,62.1661,30.073601,Kitee Airport
428,IVL,68.607299804688,27.405300140381,Ivalo Airport
429,JOE,62.662899017334,29.607500076294,Joensuu Airport
430,JYV,62.399501800537,25.678300857544,Jyvaskyla Airport
431,KAU,63.127102,23.051399,Kauhava Airport
432,KEM,65.778701782227,24.582099914551,Kemi-Tornio Airport
433,KAJ,64.285499572754,27.692399978638,Kajaani Airport
434,KHJ,62.4625015259,22.3931007385,Kauhajoki Airport
435,KOK,63.721199035645,23.143100738525,Kokkola-Pietarsaari Airport
436,N/A,66.712898,27.156799,Kemijarvi Airport
